year,sector,fage,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2015,62,h) 11 to 15,82166,92931,1473404,1470883,2354,2.487,5792,6.119,146386,36871,109515,2.507,9.952,141247,47313,93934,3.217,9.603,5139,0.349,19.206,4391,4480,36545
2015,62,i) 16 to 20,57161,75410,1472249,1469338,2269,2.969,4271,5.590,138828,28002,110826,1.906,9.448,133438,41031,92407,2.792,9.082,5390,0.367,18.163,2730,2904,28092
2015,62,j) 21 to 25,44487,58650,1113359,1107833,1507,2.536,3068,5.162,108837,19297,89540,1.742,9.824,97748,26451,71297,2.388,8.823,11089,1.001,17.647,2127,2292,16209
2015,62,k) 26+,91424,154549,4460907,4471032,6052,3.870,9688,6.196,407211,118156,289055,2.643,9.108,427248,115407,311841,2.581,9.556,-20037,-0.448,18.216,5167,5359,33689
2015,62,l) Left Censored,44312,142953,7390303,7363788,14401,10.354,6672,4.797,634347,232928,401419,3.163,8.614,578833,124131,454702,1.686,7.861,55514,0.754,15.721,2449,2712,29579
2015,71,a) 0,9308,9386,62767,31384,9386,200.000,(X),(X),62767,62767,(X),200.000,200.000,(X),(X),(X),(X),(X),62767,200.000,(X),(X),(X),(X)
2015,71,b) 1,7045,7136,58849,59173,38,0.471,1900,23.553,14204,313,13891,0.529,24.004,14794,8054,6740,13.611,25.001,-590,-0.997,48.009,1445,1448,6633
2015,71,c) 2,5914,5992,52455,54478,259,4.038,1103,17.197,8614,1198,7416,2.199,15.812,12609,6988,5621,12.827,23.145,-3995,-7.333,31.624,855,856,5937
2015,71,d) 3,5051,5271,60000,60500,336,6.086,835,15.125,9143,1762,7381,2.912,15.113,10031,5052,4979,8.350,16.580,-888,-1.468,30.225,640,642,4180
2015,71,e) 4,4225,4355,45431,47068,218,4.754,680,14.828,6529,1521,5008,3.232,13.872,9711,3636,6075,7.725,20.632,-3182,-6.761,27.743,537,538,3255
2015,71,f) 5,3509,3737,50390,51095,193,4.937,538,13.761,6519,1479,5040,2.895,12.759,7955,3914,4041,7.660,15.569,-1436,-2.810,25.517,426,427,3077
2015,71,g) 6 to 10,15375,16041,192944,194355,791,4.742,2067,12.393,25098,5073,20025,2.610,12.913,27550,12170,15380,6.262,14.175,-2452,-1.262,25.827,1505,1527,9970
2015,71,h) 11 to 15,10447,11114,170114,170402,498,4.373,1044,9.168,18880,3674,15206,2.156,11.080,19545,7384,12161,4.333,11.470,-665,-0.390,22.159,735,743,5801
2015,71,i) 16 to 20,8357,9148,170055,169048,381,4.083,749,8.026,20448,2716,17732,1.607,12.096,18120,4201,13919,2.485,10.719,2328,1.377,21.438,459,463,2913
2015,71,j) 21 to 25,6244,7215,190715,185967,348,4.739,605,8.239,23673,6080,17593,3.269,12.730,14743,3740,11003,2.011,7.928,8930,4.802,15.856,307,309,2108
2015,71,k) 26+,9791,13322,382303,382425,514,3.824,753,5.602,35695,6736,28959,1.761,9.334,36119,11143,24976,2.914,9.445,-424,-0.111,18.668,394,409,4358
2015,71,l) Left Censored,10579,13978,793948,789110,229,1.621,525,3.717,56663,3817,52846,0.484,7.181,46967,8359,38608,1.059,5.952,9696,1.229,11.904,258,264,3047
2015,72,a) 0,45739,46763,592143,296072,46763,200.000,(X),(X),592143,592143,(X),200.000,200.000,(X),(X),(X),(X),(X),592143,200.000,(X),(X),(X),(X)
2015,72,b) 1,38942,40160,538292,557101,400,0.894,9608,21.464,110158,7944,102214,1.426,19.773,147905,69770,78135,12.524,26.549,-37747,-6.776,39.547,7870,7903,59700
2015,72,c) 2,32513,33828,472123,487614,1307,3.618,5892,16.312,72610,16678,55932,3.420,14.891,103897,52372,51525,10.740,21.307,-31287,-6.416,29.782,4942,4948,44816
2015,72,d) 3,27172,28453,417020,424884,991,3.296,4219,14.032,60872,12371,48501,2.912,14.327,77118,38197,38921,8.990,18.150,-16246,-3.824,28.654,3527,3562,32577
2015,72,e) 4,24016,25271,374712,382574,780,2.939,3311,12.477,48685,11317,37368,2.958,12.726,64254,30598,33656,7.998,16.795,-15569,-4.070,25.451,2758,2789,26455
2015,72,f) 5,20994,22933,364466,371281,734,3.068,2717,11.357,44438,10208,34230,2.749,11.969,58244,27214,31030,7.330,15.687,-13806,-3.718,23.938,2220,2263,22888
2015,72,g) 6 to 10,89783,99459,1613515,1635019,2702,2.625,9621,9.348,184696,37294,147402,2.281,11.296,227031,98119,128912,6.001,13.886,-42335,-2.589,22.593,7672,7927,82366
2015,72,h) 11 to 15,53742,65188,1234282,1239512,1848,2.771,4835,7.251,134115,30896,103219,2.493,10.820,144815,52716,92099,4.253,11.683,-10700,-0.863,21.640,3641,3773,41172
2015,72,i) 16 to 20,39521,56576,1324510,1328813,1458,2.530,3583,6.216,129548,30956,98592,2.330,9.749,138971,47397,91574,3.567,10.458,-9423,-0.709,19.498,2335,2579,31082
2015,72,j) 21 to 25,27951,53543,1360036,1361954,1186,2.181,2880,5.295,129115,24823,104292,1.823,9.480,132088,40672,91416,2.986,9.698,-2973,-0.218,18.960,1535,1651,18462
2015,72,k) 26+,37687,77535,2232959,2242127,2445,3.130,3615,4.627,217880,69431,148449,3.097,9.718,238158,64835,173323,2.892,10.622,-20278,-0.904,19.435,1955,2197,31023
2015,72,l) Left Censored,18014,77002,2662084,2650543,2920,3.696,6926,8.767,309430,79930,229500,3.016,11.674,283972,117736,166236,4.442,10.714,25458,0.960,21.427,909,1046,13503
2015,81,a) 0,37481,37730,130112,65056,37730,200.000,(X),(X),130112,130112,(X),200.000,200.000,(X),(X),(X),(X),(X),130112,200.000,(X),(X),(X),(X)
2015,81,b) 1,29017,29527,127224,129327,76,0.229,7478,22.505,28117,761,27356,0.588,21.741,31769,19978,11791,15.448,24.565,-3652,-2.824,43.482,5782,5782,15654
2015,81,c) 2,25725,26099,117435,117748,1126,4.077,4161,15.067,21781,2971,18810,2.523,18.498,22214,11490,10724,9.758,18.866,-433,-0.368,36.996,3180,3185,8837
2015,81,d) 3,24144,24680,127434,127946,1032,4.009,3161,12.278,19916,2797,17119,2.186,15.566,20766,9493,11273,7.420,16.230,-850,-0.664,31.132,2442,2448,7578
2015,81,e) 4,21716,22068,112394,113281,854,3.731,2495,10.901,16273,2767,13506,2.443,14.365,18114,7757,10357,6.848,15.990,-1841,-1.625,28.730,1944,1954,6276
2015,81,f) 5,18685,19354,103679,105469,720,3.588,2148,10.704,14291,2345,11946,2.223,13.550,17770,9005,8765,8.538,16.849,-3479,-3.299,27.100,1601,1612,5735
2015,81,g) 6 to 10,88582,91745,529005,534272,2936,3.116,7887,8.371,64132,9780,54352,1.831,12.004,74716,27171,47545,5.086,13.985,-10584,-1.981,24.007,5895,5952,20594
2015,81,h) 11 to 15,65590,69536,445368,447942,1896,2.674,4655,6.564,46856,6725,40131,1.501,10.460,52038,17448,34590,3.895,11.617,-5182,-1.157,20.921,3333,3393,13415
2015,81,i) 16 to 20,56930,61320,440930,443618,1426,2.286,3538,5.672,42367,6702,35665,1.511,9.550,47883,13960,33923,3.147,10.794,-5516,-1.243,19.101,2438,2516,9388
2015,81,j) 21 to 25,47441,52270,385606,389890,992,1.863,2947,5.535,32461,4110,28351,1.054,8.326,41093,11973,29120,3.071,10.540,-8632,-2.214,16.651,1873,2022,7222
2015,81,k) 26+,109988,122228,1017416,1025299,2951,2.384,6082,4.913,89269,17195,72074,1.677,8.707,105147,32840,72307,3.203,10.255,-15878,-1.549,17.413,3411,3460,12072
2015,81,l) Left Censored,102571,135964,1865540,1867711,2598,1.896,4762,3.475,145293,23205,122088,1.242,7.779,149097,29576,119521,1.584,7.983,-3804,-0.204,15.558,2355,2448,10720
2016,11,a) 0,1767,1767,7076,3538,1767,200.000,(X),(X),7076,7076,(X),200.000,200.000,(X),(X),(X),(X),(X),7076,200.000,(X),(X),(X),(X)
2016,11,b) 1,1213,1214,5422,5787,0,0.000,392,27.801,1427,0,1427,0.000,24.659,2099,1514,585,26.162,36.271,-672,-11.612,49.317,297,297,1330
2016,11,c) 2,1014,1015,5721,5469,44,4.124,148,13.871,1467,127,1340,2.322,26.824,973,425,548,7.771,17.791,494,9.033,35.582,103,103,330
2016,11,d) 3,850,855,4789,4834,58,6.591,108,12.273,960,167,793,3.455,19.861,1071,377,694,7.800,22.158,-111,-2.296,39.723,83,83,319
2016,11,e) 4,678,678,3274,3441,25,3.492,101,14.106,494,72,422,2.092,14.356,850,407,443,11.828,24.702,-356,-10.346,28.713,78,78,361
2016,11,f) 5,625,627,3116,3136,30,4.598,81,12.414,654,53,601,1.690,20.858,695,244,451,7.782,22.166,-41,-1.308,41.716,55,55,193
2016,11,g) 6 to 10,2791,2798,17101,17516,130,4.514,294,10.208,2486,566,1920,3.231,14.193,3331,1277,2054,7.291,19.017,-845,-4.824,28.386,221,221,968
2016,11,h) 11 to 15,2256,2276,15972,16122,99,4.271,183,7.895,2193,257,1936,1.594,13.603,2492,746,1746,4.627,15.458,-299,-1.855,27.206,121,121,606
2016,11,i) 16 to 20,1955,1983,20752,21026,86,4.257,160,7.921,1727,325,1402,1.546,8.214,2285,558,1727,2.654,10.868,-558,-2.654,16.428,116,116,371
2016,11,j) 21 to 25,1643,1710,14273,14462,47,2.680,135,7.697,1458,130,1328,0.899,10.082,1838,487,1351,3.367,12.709,-380,-2.628,20.163,94,94,376
2016,11,k) 26+,2579,2709,31350,31767,85,3.080,186,6.740,2499,366,2133,1.152,7.867,3335,622,2713,1.958,10.498,-836,-2.632,15.734,133,133,406
2016,11,l) Left Censored,1133,1588,32533,33396,58,3.600,104,6.456,3165,1014,2151,3.036,9.477,4980,997,3983,2.985,14.912,-1815,-5.435,18.954,76,76,367
2016,21,a) 0,1054,1062,7724,3862,1062,200.000,(X),(X),7724,7724,(X),200.000,200.000,(X),(X),(X),(X),(X),7724,200.000,(X),(X),(X),(X)
2016,21,b) 1,1163,1227,9636,11519,30,2.057,493,33.802,2297,551,1746,4.783,19.941,6124,2061,4063,17.892,53.164,-3827,-33.223,39.882,398,398,1863
2016,21,c) 2,985,1060,13099,15020,29,2.352,375,30.414,1829,206,1623,1.372,12.178,5700,1663,4037,11.072,37.951,-3871,-25.773,24.355,287,287,1413
2016,21,d) 3,846,887,10573,12798,37,3.653,289,28.529,1129,281,848,2.196,8.822,5574,1336,4238,10.440,43.555,-4445,-34.733,17.644,223,223,1181
2016,21,e) 4,963,1034,16010,19252,39,3.375,282,24.405,2139,1184,955,6.150,11.111,8706,2230,6476,11.584,45.222,-6567,-34.112,22.222,202,206,1732
2016,21,f) 5,715,772,11646,14754,30,3.536,183,21.567,2000,1074,926,7.279,13.556,8094,2210,5884,14.979,54.860,-6094,-41.304,27.111,131,131,1822
2016,21,g) 6 to 10,3086,3496,69489,82387,145,3.860,665,17.705,5608,2119,3489,2.572,6.807,31504,8007,23497,9.719,38.239,-25896,-31.432,13.614,491,491,3804
2016,21,h) 11 to 15,1920,2247,38910,46738,82,3.425,377,15.744,3688,1128,2560,2.413,7.891,19695,3566,16129,7.630,42.140,-16007,-34.249,15.782,246,249,1421
2016,21,i) 16 to 20,1391,1664,37371,40092,43,2.478,186,10.717,4483,2890,1593,7.209,11.182,9704,1292,8412,3.223,24.205,-5221,-13.023,22.364,124,126,494
2016,21,j) 21 to 25,1261,1602,23332,25888,31,1.877,131,7.930,1326,199,1127,0.769,5.122,6338,1230,5108,4.751,24.483,-5012,-19.361,10.244,96,98,879
2016,21,k) 26+,2770,3688,82949,97607,107,2.803,365,9.562,3692,1145,2547,1.173,3.783,33346,5143,28203,5.269,34.164,-29654,-30.381,7.565,158,160,1177
2016,21,l) Left Censored,1899,6230,261658,291549,300,4.760,444,7.045,17913,7699,10214,2.641,6.144,76930,13430,63500,4.606,26.387,-59017,-20.243,12.288,67,85,3105
2016,22,a) 0,213,226,1399,700,226,200.000,(X),(X),1399,1399,(X),200.000,200.000,(X),(X),(X),(X),(X),1399,200.000,(X),(X),(X),(X)
2016,22,b) 1,178,236,1273,1391,(D),(D),46,19.368,369,(D),267,(D),26.537,612,320,292,23.013,44.013,-243,-17.476,53.074,39,39,312
2016,22,c) 2,185,197,2197,2309,11,5.353,28,13.625,271,26,245,1.126,11.739,500,110,390,4.765,21.659,-229,-9.920,23.478,23,23,89
2016,22,d) 3,147,152,1268,1239,5,3.086,25,15.432,248,9,239,0.727,20.024,198,80,118,6.459,15.987,50,4.037,31.974,22,22,72
2016,22,e) 4,156,175,1483,1560,7,3.815,24,13.079,214,9,205,0.577,13.718,354,132,222,8.462,22.692,-140,-8.974,27.436,21,21,122
2016,22,f) 5,116,122,1424,1411,11,8.800,17,13.600,201,69,132,4.890,14.245,179,74,105,5.245,12.686,22,1.559,25.372,14,14,60
2016,22,g) 6 to 10,516,678,10640,10653,36,5.191,67,9.661,1265,582,683,5.464,11.875,1318,258,1060,2.422,12.373,-53,-0.498,23.750,41,41,160
2016,22,h) 11 to 15,449,572,9192,9103,14,2.393,40,6.838,1171,507,664,5.570,12.865,1038,262,776,2.878,11.403,133,1.461,22.807,23,28,212
2016,22,i) 16 to 20,369,585,11639,11517,51,8.893,28,4.882,917,286,631,2.483,7.962,700,200,500,1.737,6.078,217,1.884,12.156,21,21,144
2016,22,j) 21 to 25,347,392,3453,3479,15,3.817,17,4.326,348,198,150,5.692,10.004,399,232,167,6.670,11.470,-51,-1.466,20.009,15,15,78
2016,22,k) 26+,844,1476,23182,23100,45,3.032,61,4.111,1462,431,1031,1.866,6.329,1310,349,961,1.511,5.671,152,0.658,11.342,20,20,84
2016,22,l) Left Censored,2009,12928,573284,573548,601,4.678,438,3.409,36009,9429,26580,1.644,6.278,36226,9306,26920,1.623,6.316,-217,-0.038,12.557,13,14,89
2016,23,a) 0,51820,51857,180050,90025,51857,200.000,(X),(X),180050,180050,(X),200.000,200.000,(X),(X),(X),(X),(X),180050,200.000,(X),(X),(X),(X)
2016,23,b) 1,35726,35819,171822,170118,7,0.017,11202,27.047,53703,275,53428,0.162,31.568,49479,30475,19004,17.914,29.085,4224,2.483,58.170,8197,8202,23582
2016,23,c) 2,29889,29993,172641,170205,1870,5.903,5246,16.559,45379,5440,39939,3.196,26.661,40320,18813,21507,11.053,23.689,5059,2.972,47.378,3850,3850,14282
2016,23,d) 3,25208,25301,155276,153188,1741,6.623,3710,14.114,38009,5765,32244,3.763,24.812,33860,14133,19727,9.226,22.104,4149,2.708,44.207,2697,2697,11310
2016,23,e) 4,22780,22822,160078,158214,1545,6.557,3023,12.831,34146,4659,29487,2.945,21.582,30490,12058,18432,7.621,19.271,3656,2.311,38.543,2157,2159,9396
2016,23,f) 5,20194,20282,150678,148528,1234,5.903,2478,11.854,31911,4204,27707,2.830,21.485,27578,9991,17587,6.727,18.568,4333,2.917,37.135,1747,1747,7593
2016,23,g) 6 to 10,99265,100114,770980,759135,6441,6.302,10622,10.393,150581,21910,128671,2.886,19.836,125945,41904,84041,5.520,16.591,24636,3.245,33.181,7135,7149,31561
2016,23,h) 11 to 15,82520,83213,728782,724313,4661,5.522,7042,8.343,113524,14930,98594,2.061,15.673,104999,27337,77662,3.774,14.496,8525,1.177,28.993,4615,4626,19258
2016,23,i) 16 to 20,62134,62990,636050,629160,3163,4.952,4929,7.717,98809,11485,87324,1.825,15.705,84772,18412,66360,2.926,13.474,14037,2.231,26.948,3270,3280,13155
2016,23,j) 21 to 25,46231,46912,537325,531704,1890,3.963,3455,7.244,74367,6661,67706,1.253,13.987,63261,14371,48890,2.703,11.898,11106,2.089,23.796,2324,2325,10591
2016,23,k) 26+,77583,80613,1264579,1258014,2778,3.389,5475,6.680,160740,16312,144428,1.297,12.777,147363,31394,115969,2.496,11.714,13377,1.063,23.428,3908,3912,17229
2016,23,l) Left Censored,30799,37973,1385854,1365829,991,2.574,2048,5.319,184466,24225,160241,1.774,13.506,145020,23439,121581,1.716,10.618,39446,2.888,21.235,1298,1317,6895
2016,31-33,a) 0,12320,12351,87452,43726,12351,200.000,(X),(X),87452,87452,(X),200.000,200.000,(X),(X),(X),(X),(X),87452,200.000,(X),(X),(X),(X)
2016,31-33,b) 1,10155,10307,96747,93668,53,0.468,2093,18.478,26558,874,25684,0.933,28.353,20064,10916,9148,11.654,21.420,6494,6.933,42.841,1674,1675,9041
2016,31-33,c) 2,8880,9006,107505,105267,312,3.291,1259,13.281,21358,1792,19566,1.702,20.289,16999,7459,9540,7.086,16.148,4359,4.141,32.297,1024,1026,6209
2016,31-33,d) 3,7498,7568,89953,92076,232,2.911,1034,12.975,14247,1725,12522,1.873,15.473,18440,8333,10107,9.050,20.027,-4193,-4.554,30.946,852,853,7610
2016,31-33,e) 4,7209,7383,107673,108018,241,3.135,852,11.081,15138,1543,13595,1.428,14.014,15806,6267,9539,5.802,14.633,-668,-0.618,28.029,698,699,4522
2016,31-33,f) 5,6383,6484,86968,87630,220,3.281,661,9.859,12895,2379,10516,2.715,14.715,14060,5613,8447,6.405,16.045,-1165,-1.329,29.431,556,556,5108
2016,31-33,g) 6 to 10,27863,28733,473759,478415,784,2.648,2523,8.523,56393,8065,48328,1.686,11.787,65842,22158,43684,4.632,13.763,-9449,-1.975,23.575,2033,2039,16646
2016,31-33,h) 11 to 15,24556,25461,559886,559834,575,2.209,1724,6.622,57742,5692,52050,1.017,10.314,57501,16043,41458,2.866,10.271,241,0.043,20.542,1355,1361,11324
2016,31-33,i) 16 to 20,23897,25532,685959,693323,512,1.966,1535,5.894,60942,8648,52294,1.247,8.790,75415,17258,58157,2.489,10.877,-14473,-2.087,17.580,1181,1191,10905
2016,31-33,j) 21 to 25,21262,23078,713326,720227,401,1.705,1284,5.459,52441,6393,46048,0.888,7.281,65674,15578,50096,2.163,9.119,-13233,-1.837,14.562,1008,1012,10199
2016,31-33,k) 26+,46434,53741,2234778,2236703,870,1.593,2613,4.785,172146,18432,153714,0.824,7.696,175974,38872,137102,1.738,7.868,-3828,-0.171,15.393,1970,2006,20238
2016,31-33,l) Left Censored,37452,66223,6292883,6316483,1259,1.883,2506,3.749,391461,46175,345286,0.731,6.197,437739,90084,347655,1.426,6.930,-46278,-0.733,12.395,1285,1327,18215
2016,42,a) 0,16583,16712,60616,30308,16712,200.000,(X),(X),60616,60616,(X),200.000,200.000,(X),(X),(X),(X),(X),60616,200.000,(X),(X),(X),(X)
2016,42,b) 1,13262,13448,61744,62317,58,0.381,3618,23.759,15212,387,14825,0.621,24.411,16081,9518,6563,15.274,25.805,-869,-1.394,48.822,2923,2923,8014
2016,42,c) 2,12115,12364,67649,68236,472,3.566,2216,16.742,13281,1353,11928,1.983,19.463,14475,7446,7029,10.912,21.213,-1194,-1.750,38.927,1832,1836,6438
2016,42,d) 3,11327,11651,67386,68086,465,3.776,1792,14.552,11523,1784,9739,2.620,16.924,12901,5604,7297,8.231,18.948,-1378,-2.024,33.848,1490,1491,4700
2016,42,e) 4,10845,11106,81608,82218,383,3.274,1565,13.379,12440,1553,10887,1.889,15.131,13650,6390,7260,7.772,16.602,-1210,-1.472,30.261,1281,1286,5433
2016,42,f) 5,9223,9591,70566,71144,392,3.913,1248,12.456,10091,1447,8644,2.034,14.184,11306,4837,6469,6.799,15.892,-1215,-1.708,28.368,1020,1029,4086
2016,42,g) 6 to 10,40509,42732,372059,373476,1438,3.256,4301,9.739,48720,8335,40385,2.232,13.045,51636,19920,31716,5.334,13.826,-2916,-0.781,26.090,3416,3469,16725
2016,42,h) 11 to 15,34182,38005,439625,438480,985,2.527,2929,7.515,50222,6274,43948,1.431,11.454,47561,16799,30762,3.831,10.847,2661,0.607,21.694,2197,2248,12616
2016,42,i) 16 to 20,29079,33074,444211,446120,888,2.635,2139,6.347,39414,7666,31748,1.718,8.835,42978,13274,29704,2.975,9.634,-3564,-0.799,17.670,1605,1654,9371
2016,42,j) 21 to 25,24501,30146,490366,493327,668,2.176,1785,5.813,53542,7344,46198,1.489,10.853,59318,15395,43923,3.121,12.024,-5776,-1.171,21.707,1301,1331,9338
2016,42,k) 26+,43849,67072,1221810,1220505,2758,4.080,3814,5.642,120236,34870,85366,2.857,9.851,118096,38375,79721,3.144,9.676,2140,0.175,19.352,2125,2300,17556
2016,42,l) Left Censored,30038,98281,2720792,2734074,3365,3.403,4554,4.606,233580,53103,180477,1.942,8.543,259819,81887,177932,2.995,9.503,-26239,-0.960,17.087,1065,1328,16033
2016,44-45,a) 0,47778,48163,199690,99845,48163,200.000,(X),(X),199690,199690,(X),200.000,200.000,(X),(X),(X),(X),(X),199690,200.000,(X),(X),(X),(X)
2016,44-45,b) 1,37092,38089,201209,200234,225,0.525,9694,22.637,47903,2074,45829,1.036,23.924,45256,26297,18959,13.133,22.602,2647,1.322,45.203,8040,8054,22730
2016,44-45,c) 2,32600,33864,195664,196890,1492,4.138,5879,16.305,38341,7526,30815,3.822,19.473,40460,21091,19369,10.712,20.550,-2119,-1.076,38.947,4979,5004,18610
2016,44-45,d) 3,28311,29392,172731,174212,1252,4.042,4414,14.251,30101,5052,25049,2.900,17.278,33240,16755,16485,9.618,19.080,-3139,-1.802,34.557,3715,3722,14570
2016,44-45,e) 4,26423,27960,189186,187308,1063,3.638,3589,12.281,35148,9528,25620,5.087,18.765,30912,13594,17318,7.258,16.503,4236,2.262,33.007,3048,3073,11997
2016,44-45,f) 5,23150,24336,167178,169211,858,3.376,3020,11.882,25368,5434,19934,3.211,14.992,29342,12795,16547,7.562,17.340,-3974,-2.349,29.984,2476,2545,11166
2016,44-45,g) 6 to 10,94388,103715,815654,822882,3323,3.100,10296,9.604,104279,18422,85857,2.239,12.672,118794,46620,72174,5.665,14.436,-14515,-1.764,25.345,8010,8309,35190
2016,44-45,h) 11 to 15,71028,82321,744414,745746,2347,2.782,6404,7.592,85960,15894,70066,2.131,11.527,89308,30644,58664,4.109,11.976,-3348,-0.449,23.053,4875,5068,24873
2016,44-45,i) 16 to 20,52880,70154,677306,680110,2131,2.982,4732,6.622,72620,16963,55657,2.494,10.678,77852,22197,55655,3.264,11.447,-5232,-0.769,21.355,3231,3600,16414
2016,44-45,j) 21 to 25,41738,58953,697841,698783,1329,2.217,3318,5.535,63114,13271,49843,1.899,9.032,65671,18517,47154,2.650,9.398,-2557,-0.366,18.064,2268,2397,12180
2016,44-45,k) 26+,78194,167284,2911651,2901907,4219,2.490,8495,5.014,251919,61097,190822,2.105,8.681,234505,64135,170370,2.210,8.081,17414,0.600,16.162,4188,4791,27450
2016,44-45,l) Left Censored,54922,321543,8983016,8952587,13249,4.124,12632,3.932,750397,206864,543533,2.311,8.382,691582,172986,518596,1.932,7.725,58815,0.657,15.450,2487,4088,29366
2016,48-49,a) 0,18335,18418,68428,34214,18418,200.000,(X),(X),68428,68428,(X),200.000,200.000,(X),(X),(X),(X),(X),68428,200.000,(X),(X),(X),(X)
2016,48-49,b) 1,12861,12987,65757,65698,37,0.241,4758,31.002,19260,678,18582,1.032,29.316,18849,11958,6891,18.201,28.690,411,0.626,57.381,3817,3820,9907
2016,48-49,c) 2,10278,10673,71914,70763,650,5.663,2260,19.690,17707,4575,13132,6.465,25.023,15101,7840,7261,11.079,21.340,2606,3.683,42.681,1810,1813,6271
2016,48-49,d) 3,8819,8924,58020,59311,408,4.272,1663,17.411,10066,1404,8662,2.367,16.972,12517,6048,6469,10.197,21.104,-2451,-4.132,33.943,1338,1338,5032
2016,48-49,e) 4,8328,8504,71470,71269,439,4.869,1463,16.227,14145,1613,12532,2.263,19.847,13988,6551,7437,9.192,19.627,157,0.220,39.254,1163,1166,5431
2016,48-49,f) 5,7676,7772,57555,58026,293,3.545,1277,15.453,10134,1258,8876,2.168,17.465,10918,4982,5936,8.586,18.816,-784,-1.351,34.929,1053,1057,3965
2016,48-49,g) 6 to 10,26732,28590,283199,286101,1251,4.212,3467,11.674,42174,7904,34270,2.763,14.741,47721,20522,27199,7.173,16.680,-5547,-1.939,29.482,2635,2652,14776
2016,48-49,h) 11 to 15,17985,21183,316123,314264,980,4.533,1857,8.589,40125,10779,29346,3.430,12.768,36198,12861,23337,4.092,11.518,3927,1.250,23.037,1320,1336,7933
2016,48-49,i) 16 to 20,13296,16262,266079,264515,658,3.972,1265,7.636,33938,7755,26183,2.932,12.830,30703,9295,21408,3.514,11.607,3235,1.223,23.215,885,908,5254
2016,48-49,j) 21 to 25,9453,11929,272347,272521,363,2.983,845,6.943,22960,3980,18980,1.460,8.425,23659,6727,16932,2.468,8.682,-699,-0.256,16.850,531,544,4235
2016,48-49,k) 26+,14536,23516,795998,787744,740,3.113,1245,5.238,91699,16773,74926,2.129,11.641,75916,18281,57635,2.321,9.637,15783,2.004,19.274,673,724,5463
2016,48-49,l) Left Censored,8499,38515,2390228,2370684,2623,6.845,2238,5.840,239877,61208,178669,2.582,10.118,201489,80890,120599,3.412,8.499,38388,1.619,16.998,322,445,38984
2016,51,a) 0,7121,7356,37371,18686,7356,200.000,(X),(X),37371,37371,(X),200.000,200.000,(X),(X),(X),(X),(X),37371,200.000,(X),(X),(X),(X)
2016,51,b) 1,4983,5209,38809,38043,38,0.631,1671,27.732,12631,639,11992,1.680,33.202,11213,6827,4386,17.945,29.475,1418,3.727,58.949,1326,1338,5897
